"id","user_id","end_date","price","created_at","refund_id","point","target_customer"
"277286",62840,"2022-07-28 00:00:00","9900","2022-06-29 07:06:22.270245",NULL,0,"personal"
"277287",69605,"2022-07-28 00:00:00","49000","2022-06-29 07:06:24.574304",NULL,0,"smallBiz"
"277288",78240,"2022-07-28 00:00:00","49000","2022-06-29 07:06:27.896543",NULL,0,"smallBiz"
"277294",102969,"2022-07-31 00:00:00","99000","2022-06-29 09:39:02.49176",NULL,0,"middleBiz"
"277322",107739,"2022-07-06 00:00:00","0","2022-06-29 11:29:07.361718",NULL,0,"personal"
"277446",107768,"2022-07-06 00:00:00","0","2022-06-29 15:07:42.423084",NULL,0,"personal"
"277464",18787,"2022-07-06 00:00:00","0","2022-06-29 15:33:44.256574",NULL,0,"personal"
"277480",107623,"2024-07-04 00:00:00","588000","2022-06-29 16:13:17.201364",NULL,0,"smallBiz"
"277481",107734,"2022-07-06 00:00:00","0","2022-06-29 16:13:21.305494",NULL,0,"personal"
"277584",93693,"2022-07-29 00:00:00","9900","2022-06-29 18:24:55.69914",623,0,"personal"
"277596",107794,"2022-07-06 00:00:00","0","2022-06-29 18:52:52.711256",NULL,0,"personal"
"277625",107711,"2022-07-06 00:00:00","0","2022-06-29 19:52:54.53229",NULL,0,"personal"
"277638",72382,"2022-07-19 00:00:00","13900","2022-06-29 20:15:42.958455",NULL,0,"personal"
"277658",81654,"2022-07-29 00:00:00","49000","2022-06-29 20:44:08.800791",NULL,0,"smallBiz"
"277671",107811,"2022-07-06 00:00:00","0","2022-06-29 21:09:43.348038",NULL,0,"personal"
"277696",107820,"2022-07-06 00:00:00","0","2022-06-29 21:50:25.698002",NULL,0,"personal"
"277734",106466,"2022-07-06 00:00:00","0","2022-06-29 22:47:10.734408",NULL,0,"personal"
"277759",107828,"2022-07-06 00:00:00","0","2022-06-29 22:52:05.185131",NULL,0,"personal"
"277788",107844,"2022-07-07 00:00:00","0","2022-06-30 02:01:27.331262",NULL,0,"personal"
"277812",89426,"2022-07-07 00:00:00","0","2022-06-30 04:18:06.707727",NULL,0,"personal"
"277838",101421,"2022-07-29 00:00:00","9900","2022-06-30 07:04:22.399422",NULL,0,"personal"
"277839",97449,"2022-07-29 00:00:00","9900","2022-06-30 07:04:25.747114",NULL,0,"personal"
"277840",90960,"2022-07-29 00:00:00","9900","2022-06-30 07:04:27.808226",NULL,0,"personal"
"277841",98190,"2022-07-26 00:00:00","9900","2022-06-30 07:04:33.05754",NULL,0,"personal"
"277842",95492,"2022-07-29 00:00:00","9900","2022-06-30 07:04:44.403496",NULL,0,"personal"
"277843",98508,"2022-07-29 00:00:00","9900","2022-06-30 07:04:57.370448",NULL,0,"personal"
"277844",106746,"2022-07-29 00:00:00","9900","2022-06-30 07:04:57.933484",NULL,0,"personal"
"277845",98519,"2022-07-29 00:00:00","9900","2022-06-30 07:05:00.352499",NULL,0,"personal"
"277846",106909,"2022-07-29 00:00:00","9900","2022-06-30 07:05:03.856765",NULL,0,"personal"
"277847",52228,"2022-07-29 00:00:00","9900","2022-06-30 07:05:04.931639",NULL,0,"personal"
"277848",106918,"2022-07-29 00:00:00","9900","2022-06-30 07:05:05.974432",NULL,0,"personal"
"277849",98532,"2022-07-29 00:00:00","9900","2022-06-30 07:05:08.177072",NULL,0,"personal"
"277850",101698,"2022-07-29 00:00:00","9900","2022-06-30 07:05:11.376788",624,0,"personal"
"277851",17677,"2022-07-29 00:00:00","9900","2022-06-30 07:05:14.255722",NULL,0,"personal"
"277852",71064,"2022-07-29 00:00:00","9900","2022-06-30 07:05:16.325579",NULL,0,"personal"
"277853",101736,"2022-07-29 00:00:00","9900","2022-06-30 07:05:17.87734",NULL,0,"personal"
"277854",101738,"2022-07-29 00:00:00","9900","2022-06-30 07:05:19.461532",NULL,0,"personal"
"277855",101660,"2022-07-29 00:00:00","9900","2022-06-30 07:05:21.761656",NULL,0,"personal"
"277856",101732,"2022-07-29 00:00:00","9900","2022-06-30 07:05:24.124628",NULL,0,"personal"
"277910",107861,"2022-06-30 13:11:19.161706","0","2022-06-30 12:04:31.329645",NULL,0,"personal"
"277920",107866,"2022-07-07 00:00:00","0","2022-06-30 12:25:25.656036",NULL,0,"personal"
"277924",99434,"2023-08-30 00:00:00","294000","2022-06-30 12:57:19.940575",NULL,0,"smallBiz"
"277928",107861,"2022-07-30 00:00:00","9900","2022-06-30 13:13:09.795572",NULL,0,"personal"
"277946",107871,"2022-07-07 00:00:00","0","2022-06-30 13:52:09.931034",NULL,0,"personal"
"278009",88990,"2022-07-30 00:00:00","9900","2022-06-30 14:09:14.201915",NULL,0,"personal"
"278046",107881,"2022-07-30 00:00:00","4950","2022-06-30 00:00:00",NULL,0,"smallBiz"
"278121",107895,"2022-07-07 00:00:00","0","2022-06-30 18:01:50.216463",NULL,0,"personal"
"278216",105153,"2022-07-30 00:00:00","9900","2022-06-30 19:04:21.909619",NULL,0,"personal"
"278222",107902,"2022-07-07 00:00:00","0","2022-06-30 19:16:20.317701",NULL,0,"personal"
"278277",105249,"2022-07-07 00:00:00","0","2022-06-30 22:19:48.177701",NULL,0,"personal"
"278292",107915,"2022-07-07 00:00:00","0","2022-06-30 22:27:43.443052",NULL,0,"personal"
"278308",107931,"2022-07-07 00:00:00","0","2022-06-30 23:46:07.782328",NULL,0,"personal"
"278320",107933,"2022-07-08 00:00:00","0","2022-07-01 00:03:03.785004",NULL,0,"personal"
"278350",99299,"2022-07-30 00:00:00","49000","2022-07-01 07:04:09.652151",NULL,0,"smallBiz"
"278351",60141,"2022-07-30 00:00:00","9900","2022-07-01 07:04:12.106048",NULL,0,"personal"
"278352",88155,"2022-07-30 00:00:00","9900","2022-07-01 07:04:14.155466",NULL,0,"personal"
"278353",16292,"2022-07-30 00:00:00","9900","2022-07-01 07:04:18.723176",NULL,0,"personal"
"278354",75224,"2022-07-30 00:00:00","9900","2022-07-01 07:04:20.931848",NULL,0,"personal"
"278355",94556,"2022-07-30 00:00:00","9900","2022-07-01 07:04:22.091348",NULL,0,"personal"
"278356",63913,"2022-07-30 00:00:00","13900","2022-07-01 07:04:23.167599",NULL,0,"personal"
"278357",93530,"2022-07-30 00:00:00","9900","2022-07-01 07:04:24.543689",NULL,0,"personal"
"278358",95716,"2022-07-30 00:00:00","9900","2022-07-01 07:04:26.957161",NULL,0,"personal"
"278359",11184,"2022-07-30 00:00:00","9900","2022-07-01 07:04:28.089556",NULL,0,"personal"
"278360",95590,"2022-07-30 00:00:00","9900","2022-07-01 07:04:30.488834",NULL,0,"personal"
"278361",90958,"2022-07-30 00:00:00","9900","2022-07-01 07:04:31.512622",NULL,0,"personal"
"278362",72192,"2022-07-30 00:00:00","4950","2022-07-01 07:04:32.849267",NULL,0,"smallBiz"
"278363",98631,"2022-07-30 00:00:00","9900","2022-07-01 07:04:44.646652",NULL,0,"personal"
"278364",107040,"2022-07-30 00:00:00","9900","2022-07-01 07:04:51.533015",NULL,0,"personal"
"278365",40142,"2022-07-30 00:00:00","9900","2022-07-01 07:04:55.24205",630,0,"personal"
"278366",101778,"2022-07-30 00:00:00","9900","2022-07-01 07:04:57.739344",NULL,0,"personal"
"278367",107067,"2022-07-30 00:00:00","9900","2022-07-01 07:05:09.181847",NULL,0,"personal"
"278368",107071,"2022-07-30 00:00:00","9900","2022-07-01 07:05:10.256732",NULL,0,"personal"
"278369",47957,"2022-07-30 00:00:00","9900","2022-07-01 07:05:11.348805",NULL,0,"personal"
"278370",97678,"2022-07-30 00:00:00","9900","2022-07-01 07:05:16.728729",627,0,"personal"
"278371",68396,"2022-07-30 00:00:00","9900","2022-07-01 07:05:24.282527",NULL,0,"personal"
"278372",97069,"2022-07-30 00:00:00","9900","2022-07-01 07:05:25.283878",NULL,0,"personal"
"278373",101830,"2022-07-30 00:00:00","9900","2022-07-01 07:05:27.089033",NULL,0,"personal"
"278374",96798,"2022-07-30 00:00:00","49000","2022-07-01 07:05:36.444111",NULL,0,"smallBiz"
"278375",102916,"2022-07-30 00:00:00","99000","2022-07-01 07:05:39.5041",625,0,"middleBiz"
"278376",102439,"2022-07-30 00:00:00","99000","2022-07-01 07:05:41.74689",NULL,0,"middleBiz"
"278377",101891,"2022-07-30 00:00:00","9900","2022-07-01 07:05:56.289577",NULL,0,"personal"
"278378",101925,"2022-07-30 00:00:00","9900","2022-07-01 07:05:57.553822",626,0,"personal"
"278379",78057,"2022-07-30 00:00:00","9900","2022-07-01 07:05:58.536797",NULL,0,"personal"
"278380",86041,"2022-07-30 00:00:00","9900","2022-07-01 07:06:08.119261",NULL,0,"personal"
"278381",97274,"2022-07-30 00:00:00","9900","2022-07-01 07:06:09.071034",NULL,0,"personal"
"278382",102070,"2022-07-30 00:00:00","9900","2022-07-01 07:06:09.668182",NULL,0,"personal"
"278484",107962,"2022-07-08 00:00:00","0","2022-07-01 11:10:51.023228",NULL,0,"personal"
"278485",107963,"2022-07-08 00:00:00","0","2022-07-01 11:10:52.689141",NULL,0,"personal"
"278492",1,"2022-07-31 00:00:00",NULL,"2022-07-01 11:12:51.624291",NULL,0,"personal"
"278528",83334,"2022-07-31 00:00:00","9900","2022-07-01 13:09:59.006581",NULL,0,"personal"
"278551",58821,"2024-06-30 00:00:00","588000","2022-07-01 14:43:26.546324",NULL,0,"smallBiz"
"278554",96559,"2022-07-01 00:00:00","0","2022-07-01 14:59:07.670339",NULL,0,"personal"
"278555",96559,"2022-07-15 00:00:00","9900","2022-07-01 15:00:18.693622",NULL,0,"personal"
"278658",107993,"2022-07-08 00:00:00","0","2022-07-01 18:28:26.140585",NULL,0,"personal"
"278727",18248,"2022-08-01 00:00:00","9900","2022-07-02 01:22:55.848432",NULL,0,"personal"
"278728",108023,"2022-07-09 00:00:00","0","2022-07-02 01:25:26.959376",NULL,0,"personal"
"278732",108024,"2022-07-09 00:00:00","0","2022-07-02 02:06:11.30728",NULL,0,"personal"
"278763",98707,"2022-08-01 00:00:00","9900","2022-07-02 07:04:08.607488",NULL,0,"personal"
"278764",98577,"2022-08-01 00:00:00","9900","2022-07-02 07:04:23.33321",NULL,0,"personal"
"278765",98736,"2022-08-01 00:00:00","9900","2022-07-02 07:04:25.626801",NULL,0,"personal"
"278766",65484,"2022-08-01 00:00:00","9900","2022-07-02 07:04:27.049022",NULL,0,"personal"
"278767",81339,"2022-08-01 00:00:00","4950","2022-07-02 07:04:27.108356",NULL,0,"smallBiz"
"278768",80613,"2022-08-01 00:00:00","9900","2022-07-02 07:04:28.012692",NULL,0,"personal"
"278769",31482,"2022-08-01 00:00:00","9900","2022-07-02 07:04:29.510404",NULL,0,"personal"
"278770",63343,"2022-08-01 00:00:00","9900","2022-07-02 07:04:33.174392",NULL,0,"personal"
"278771",84102,"2022-08-01 00:00:00","9900","2022-07-02 07:04:35.273694",NULL,0,"personal"
"278772",93436,"2022-08-01 00:00:00","9900","2022-07-02 07:04:37.604316",NULL,0,"personal"
"278773",74388,"2022-08-01 00:00:00","9900","2022-07-02 07:04:49.948788",633,0,"personal"
"278774",98112,"2022-08-01 00:00:00","9900","2022-07-02 07:04:52.697815",NULL,0,"personal"
"278775",55455,"2022-08-01 00:00:00","9900","2022-07-02 07:04:57.046025",NULL,0,"personal"
"278776",72280,"2022-08-01 00:00:00","9900","2022-07-02 07:04:59.402749",NULL,0,"personal"
"278777",107172,"2022-08-01 00:00:00","9900","2022-07-02 07:05:00.128826",NULL,0,"personal"
"278778",107182,"2022-08-01 00:00:00","9900","2022-07-02 07:05:00.932783",NULL,0,"personal"
"278779",107185,"2022-08-01 00:00:00","9900","2022-07-02 07:05:02.402955",NULL,0,"personal"
"278780",78436,"2022-08-01 00:00:00","4950","2022-07-02 07:05:09.0682",NULL,0,"smallBiz"
"278781",68013,"2022-08-01 00:00:00","9900","2022-07-02 07:05:10.042927",NULL,0,"personal"
"278782",101906,"2022-08-01 00:00:00","9900","2022-07-02 07:05:13.50112",NULL,0,"personal"
"278783",107194,"2022-08-01 00:00:00","9900","2022-07-02 07:05:15.748746",NULL,0,"personal"
"278784",107228,"2022-08-01 00:00:00","9900","2022-07-02 07:05:24.698121",NULL,0,"personal"
"278785",107239,"2022-08-01 00:00:00","9900","2022-07-02 07:05:27.084371",NULL,0,"personal"
"278786",107241,"2022-08-01 00:00:00","9900","2022-07-02 07:05:28.274355",NULL,0,"personal"
"278787",106885,"2022-08-01 00:00:00","9900","2022-07-02 07:05:31.118844",634,0,"personal"
"278788",102055,"2022-08-01 00:00:00","9900","2022-07-02 07:05:33.802388",NULL,0,"personal"
"278789",14927,"2022-08-01 00:00:00","9900","2022-07-02 07:05:38.879225",NULL,0,"personal"
"278790",102144,"2022-08-01 00:00:00","9900","2022-07-02 07:05:41.304348",NULL,0,"personal"
"278791",79545,"2022-08-01 00:00:00","9900","2022-07-02 07:05:42.322992",NULL,0,"personal"
"278792",63352,"2022-08-01 00:00:00","9900","2022-07-02 07:05:44.155296",NULL,0,"personal"
"278793",33479,"2022-08-01 00:00:00","9900","2022-07-02 07:05:46.404905",NULL,0,"personal"
"278898",108046,"2022-07-09 00:00:00","0","2022-07-02 14:25:30.066089",NULL,0,"personal"
"278900",94894,"2022-08-01 00:00:00","9900","2022-07-02 15:04:05.991662",NULL,0,"personal"
"278952",108067,"2022-07-09 00:00:00","0","2022-07-02 19:32:00.779324",NULL,0,"personal"
"278958",91683,"2022-07-09 00:00:00","0","2022-07-02 20:01:44.856971",NULL,0,"personal"
"278999",108086,"2022-07-09 00:00:00","0","2022-07-02 22:16:22.57169",NULL,0,"personal"
"279038",107303,"2022-08-02 00:00:00","9900","2022-07-03 07:04:08.857903",NULL,0,"personal"
"279039",107310,"2022-08-02 00:00:00","9900","2022-07-03 07:04:11.311241",NULL,0,"personal"
"279040",95976,"2022-08-02 00:00:00","9900","2022-07-03 07:04:13.504179",NULL,0,"personal"
"279041",19205,"2022-08-02 00:00:00","9900","2022-07-03 07:04:15.054867",NULL,0,"personal"
"279042",107311,"2022-08-02 00:00:00","9900","2022-07-03 07:04:29.98928",631,0,"personal"
"279043",98744,"2022-08-02 00:00:00","9900","2022-07-03 07:04:38.652344",NULL,0,"personal"
"279044",22344,"2022-08-02 00:00:00","9900","2022-07-03 07:04:39.952115",NULL,0,"personal"
"279045",98768,"2022-08-02 00:00:00","9900","2022-07-03 07:04:40.894009",NULL,0,"personal"
"279046",102323,"2022-08-02 00:00:00","9900","2022-07-03 07:04:51.969388",632,0,"personal"
"279047",72744,"2022-08-02 00:00:00","4950","2022-07-03 07:04:52.03013",NULL,0,"smallBiz"
"279048",72746,"2022-08-02 00:00:00","4950","2022-07-03 07:04:52.084155",NULL,0,"smallBiz"
"279049",76803,"2022-08-02 00:00:00","9900","2022-07-03 07:04:53.745009",NULL,0,"personal"
"279050",102395,"2022-08-02 00:00:00","9900","2022-07-03 07:05:00.263652",NULL,0,"personal"
"279051",57111,"2022-08-02 00:00:00","9900","2022-07-03 07:05:01.762116",NULL,0,"personal"
"279052",91390,"2022-08-02 00:00:00","9900","2022-07-03 07:05:02.976153",NULL,0,"personal"
"279053",83698,"2022-08-02 00:00:00","9900","2022-07-03 07:05:04.027219",NULL,0,"personal"
"279054",93543,"2022-08-02 00:00:00","9900","2022-07-03 07:05:16.530929",NULL,0,"personal"
"279055",93554,"2022-08-02 00:00:00","9900","2022-07-03 07:05:18.18146",NULL,0,"personal"
"279056",92359,"2022-08-02 00:00:00","9900","2022-07-03 07:05:20.191459",NULL,0,"personal"
"279057",72076,"2022-08-02 00:00:00","9900","2022-07-03 07:05:31.555085",NULL,0,"personal"
"279058",14442,"2022-08-02 00:00:00","9900","2022-07-03 07:05:33.538691",NULL,0,"personal"
"279059",60391,"2022-08-02 00:00:00","9900","2022-07-03 07:05:35.64741",NULL,0,"personal"
"279060",72680,"2022-08-02 00:00:00","4950","2022-07-03 07:05:37.141411",NULL,0,"smallBiz"
"279061",72310,"2022-08-02 00:00:00","4950","2022-07-03 07:05:37.192443",NULL,0,"smallBiz"
"279062",103992,"2022-08-02 00:00:00","9900","2022-07-03 07:05:39.424796",NULL,0,"personal"
"279063",107299,"2022-08-02 00:00:00","9900","2022-07-03 07:05:42.167884",NULL,0,"personal"
"279064",72196,"2022-08-02 00:00:00","4950","2022-07-03 07:05:47.940474",NULL,0,"smallBiz"
"279065",72205,"2022-08-02 00:00:00","4950","2022-07-03 07:05:47.988665",NULL,0,"smallBiz"
"279066",72399,"2022-08-02 00:00:00","4950","2022-07-03 07:05:48.028957",NULL,0,"smallBiz"
"279067",72094,"2022-08-02 00:00:00","4950","2022-07-03 07:05:48.067794",NULL,0,"smallBiz"
"279068",72090,"2022-08-02 00:00:00","4950","2022-07-03 07:05:48.111117",NULL,0,"smallBiz"
"279069",72163,"2022-08-02 00:00:00","4950","2022-07-03 07:05:48.152049",NULL,0,"smallBiz"
"279070",72081,"2022-08-02 00:00:00","4950","2022-07-03 07:05:49.052592",NULL,0,"smallBiz"
"279071",102267,"2022-08-02 00:00:00","9900","2022-07-03 07:05:50.660825",NULL,0,"personal"
"279072",72141,"2022-08-02 00:00:00","4950","2022-07-03 07:05:50.720851",NULL,0,"smallBiz"
"279073",72168,"2022-08-02 00:00:00","4950","2022-07-03 07:05:50.782154",NULL,0,"smallBiz"
"279074",68875,"2022-08-02 00:00:00","9900","2022-07-03 07:05:51.799117",NULL,0,"personal"
"279075",72169,"2022-08-02 00:00:00","4950","2022-07-03 07:05:51.862213",NULL,0,"smallBiz"
"279076",72194,"2022-08-02 00:00:00","4950","2022-07-03 07:05:51.915739",NULL,0,"smallBiz"
"279077",72098,"2022-08-02 00:00:00","4950","2022-07-03 07:05:51.969844",NULL,0,"smallBiz"
"279078",72083,"2022-08-02 00:00:00","4950","2022-07-03 07:05:52.025786",NULL,0,"smallBiz"
"279079",72122,"2022-08-02 00:00:00","4950","2022-07-03 07:05:52.076",NULL,0,"smallBiz"
"279080",69179,"2022-08-02 00:00:00","9900","2022-07-03 07:05:54.543548",NULL,0,"personal"
"279081",75556,"2022-08-02 00:00:00","9900","2022-07-03 07:05:55.020177",NULL,0,"personal"
"279107",108127,"2022-07-10 00:00:00","0","2022-07-03 14:15:58.230826",NULL,0,"personal"
"279157",82032,"2022-08-02 00:00:00","9900","2022-07-03 17:30:54.536843",NULL,0,"personal"
"279171",46722,"2022-08-02 00:00:00","9900","2022-07-03 18:57:04.102103",NULL,0,"personal"
"279175",108159,"2022-07-10 00:00:00","0","2022-07-03 20:29:00.705072",NULL,0,"personal"
"279193",108178,"2022-07-10 00:00:00","0","2022-07-03 22:50:42.037799",NULL,0,"personal"
"279213",108187,"2022-07-10 00:00:00","0","2022-07-03 23:46:47.258449",NULL,0,"personal"
"279259",107371,"2022-08-03 00:00:00","9900","2022-07-04 07:04:10.365319",629,0,"personal"
"279260",96032,"2022-08-03 00:00:00","9900","2022-07-04 07:04:13.629122",NULL,0,"personal"
"279261",15324,"2022-08-03 00:00:00","99000","2022-07-04 07:04:14.475573",NULL,0,"middleBiz"
"279262",107386,"2022-08-03 00:00:00","9900","2022-07-04 07:04:15.523368",NULL,0,"personal"
"279263",102656,"2022-08-03 00:00:00","9900","2022-07-04 07:04:30.601629",NULL,0,"personal"
"279264",58758,"2022-08-03 00:00:00","9900","2022-07-04 07:04:33.589156",NULL,0,"personal"
"279265",71491,"2022-08-03 00:00:00","9900","2022-07-04 07:04:34.523113",NULL,0,"personal"
"279266",98967,"2022-08-03 00:00:00","9900","2022-07-04 07:04:43.821235",NULL,0,"personal"
"279267",96059,"2022-08-03 00:00:00","9900","2022-07-04 07:04:44.899198",NULL,0,"personal"
"279268",96105,"2022-08-03 00:00:00","9900","2022-07-04 07:04:46.304235",NULL,0,"personal"
"279269",60753,"2022-08-03 00:00:00","9900","2022-07-04 07:04:53.570062",NULL,0,"personal"
"279270",91875,"2022-08-03 00:00:00","4950","2022-07-04 07:04:53.616783",NULL,0,"smallBiz"
"279271",62507,"2022-08-03 00:00:00","49000","2022-07-04 07:04:59.208553",NULL,0,"smallBiz"
"279272",102442,"2022-08-03 00:00:00","9900","2022-07-04 07:05:00.580117",NULL,0,"personal"
"279273",102444,"2022-08-03 00:00:00","9900","2022-07-04 07:05:03.696969",NULL,0,"personal"
"279274",99885,"2022-08-03 00:00:00","9900","2022-07-04 07:05:04.623537",NULL,0,"personal"
"279275",99038,"2022-08-03 00:00:00","4950","2022-07-04 07:05:07.489465",NULL,0,"smallBiz"
"279276",19427,"2022-08-03 00:00:00","9900","2022-07-04 07:05:09.065362",NULL,0,"personal"
"279277",91459,"2022-08-03 00:00:00","9900","2022-07-04 07:05:12.782059",NULL,0,"personal"
"279278",93660,"2022-08-03 00:00:00","9900","2022-07-04 07:05:14.228153",NULL,0,"personal"
"279279",93583,"2022-08-03 00:00:00","9900","2022-07-04 07:05:14.800651",NULL,0,"personal"
"279280",70292,"2022-08-03 00:00:00","9900","2022-07-04 07:05:18.105699",NULL,0,"personal"
"279281",96904,"2022-08-03 00:00:00","9900","2022-07-04 07:05:23.492077",NULL,0,"personal"
"279282",28097,"2022-08-03 00:00:00","9900","2022-07-04 07:05:25.804124",NULL,0,"personal"
"279283",60501,"2022-08-03 00:00:00","9900","2022-07-04 07:05:28.170345",NULL,0,"personal"
"279284",106618,"2022-08-03 00:00:00","9900","2022-07-04 07:05:35.089165",NULL,0,"personal"
"279285",107278,"2022-08-03 00:00:00","9900","2022-07-04 07:05:38.07632",635,0,"personal"
"279286",72121,"2022-08-03 00:00:00","4950","2022-07-04 07:05:40.358032",NULL,0,"smallBiz"
"279287",108203,"2022-07-11 00:00:00","0","2022-07-04 08:40:53.677896",NULL,0,"personal"
"279301",108021,"2022-08-04 00:00:00","4950","2022-07-04 00:00:00",NULL,0,"smallBiz"
"279327",95714,"2023-07-04 00:00:00","294000","2022-07-04 11:03:44.65989",NULL,0,"smallBiz"
"279422",108213,"9999-12-31 00:00:00",NULL,"2022-07-04 13:33:32.127144",NULL,0,"smallBiz"
"279428",108217,"2022-07-11 00:00:00","0","2022-07-04 13:59:37.740387",NULL,0,"personal"
"279445",108218,"2022-07-11 00:00:00","0","2022-07-04 14:05:15.226887",NULL,0,"personal"
"279485",58059,"2022-08-03 00:00:00","9900","2022-07-04 15:13:49.461622",NULL,0,"personal"
"279561",108230,"2022-07-11 00:00:00","0","2022-07-04 17:53:26.843661",NULL,0,"personal"
"279635",108238,"2022-07-11 00:00:00","0","2022-07-04 20:03:41.559763",NULL,0,"personal"
"279677",108250,"2022-07-11 00:00:00","0","2022-07-04 21:54:42.949148",NULL,0,"personal"
"279688",103740,"2022-08-11 00:00:00","4900","2022-07-04 22:33:20.647381",NULL,0,"personal"
"279742",76535,"2023-09-05 00:00:00","294000","2022-07-05 00:19:30.500257",NULL,0,"smallBiz"
"279792",108273,"2022-07-12 00:00:00","0","2022-07-05 04:57:05.795413",NULL,0,"personal"
"279804",76688,"2022-08-04 00:00:00","4950","2022-07-05 07:04:09.150756",NULL,0,"smallBiz"
"279805",82200,"2022-08-04 00:00:00","49000","2022-07-05 07:04:11.682835",NULL,0,"smallBiz"
"279806",94198,"2022-08-04 00:00:00","4950","2022-07-05 07:04:11.752594",NULL,0,"smallBiz"
"279807",80899,"2022-08-04 00:00:00","9900","2022-07-05 07:04:12.53754",NULL,0,"personal"
"279808",107472,"2022-08-04 00:00:00","9900","2022-07-05 07:04:14.114673",NULL,0,"personal"
"279809",87929,"2022-08-04 00:00:00","9900","2022-07-05 07:04:25.31677",NULL,0,"personal"
"279810",98974,"2022-08-04 00:00:00","9900","2022-07-05 07:04:26.664233",NULL,0,"personal"
"279811",52152,"2022-08-04 00:00:00","9900","2022-07-05 07:04:32.117216",NULL,0,"personal"
"279812",75276,"2022-08-04 00:00:00","9900","2022-07-05 07:04:34.125113",NULL,0,"personal"
"279813",94081,"2022-08-04 00:00:00","9900","2022-07-05 07:04:36.187998",NULL,0,"personal"
"279814",98483,"2022-08-04 00:00:00","9900","2022-07-05 07:04:38.221242",NULL,0,"personal"
"279815",58607,"2022-08-04 00:00:00","9900","2022-07-05 07:04:38.618561",NULL,0,"personal"
"279816",84422,"2022-08-04 00:00:00","9900","2022-07-05 07:04:39.766735",NULL,0,"personal"
"279817",36656,"2022-08-04 00:00:00","9900","2022-07-05 07:04:42.48624",NULL,0,"personal"
"279818",102641,"2022-08-04 00:00:00","9900","2022-07-05 07:04:46.100821",636,0,"personal"
"279819",102629,"2022-08-04 00:00:00","9900","2022-07-05 07:04:47.609529",NULL,0,"personal"
"279820",102670,"2022-08-04 00:00:00","9900","2022-07-05 07:04:49.214175",NULL,0,"personal"
"279821",91606,"2022-08-04 00:00:00","9900","2022-07-05 07:04:50.180264",NULL,0,"personal"
"279822",101052,"2022-08-04 00:00:00","9900","2022-07-05 07:04:51.454225",NULL,0,"personal"
"279823",31965,"2022-08-04 00:00:00","9900","2022-07-05 07:04:52.417784",NULL,0,"personal"
"279824",95387,"2022-08-04 00:00:00","9900","2022-07-05 07:04:54.02969",NULL,0,"personal"
"279825",13144,"2022-08-04 00:00:00","9900","2022-07-05 07:04:59.008643",NULL,0,"personal"
"279826",24776,"2022-08-04 00:00:00","9900","2022-07-05 07:05:05.299228",NULL,0,"personal"
"279827",72283,"2022-08-04 00:00:00","9900","2022-07-05 07:05:06.130656",NULL,0,"personal"
"279828",63828,"2022-08-04 00:00:00","9900","2022-07-05 07:05:07.215442",NULL,0,"personal"
"279829",72921,"2022-08-04 00:00:00","4950","2022-07-05 07:05:07.26826",NULL,0,"smallBiz"
"279830",77844,"2022-08-04 00:00:00","9900","2022-07-05 07:05:09.405324",NULL,0,"personal"
"279831",77948,"2022-08-04 00:00:00","9900","2022-07-05 07:05:10.240548",NULL,0,"personal"
"279834",108274,"2022-08-05 00:00:00","49000","2022-07-05 08:06:42.206671",NULL,0,"smallBiz"
"279851",108229,"2023-07-04 00:00:00","294000","2022-07-05 10:04:54.500772",NULL,0,"smallBiz"
"279868",108276,"2022-08-03 00:00:00","131000","2022-07-05 10:42:31.115327",NULL,0,"bigBiz"
"279869",108286,"2022-07-12 00:00:00","0","2022-07-05 10:49:03.035361",NULL,0,"personal"
"279885",108300,"2022-07-12 00:00:00","0","2022-07-05 12:10:49.222051",NULL,0,"personal"
"279887",108259,"2022-07-12 00:00:00","0","2022-07-05 12:12:53.054407",NULL,0,"personal"
"279897",101997,"2022-08-04 00:00:00","9900","2022-07-05 12:59:54.763112",NULL,0,"personal"
"279898",108303,"2022-07-12 00:00:00","0","2022-07-05 13:01:38.246928",NULL,0,"personal"
"279948",1,"2022-08-04 00:00:00",NULL,"2022-07-05 14:38:33.552498",NULL,0,"smallBiz"
"279985",99482,"2022-08-04 00:00:00","9900","2022-07-05 16:21:23.67295",637,0,"personal"
"280047",76905,"2022-08-05 00:00:00","49000","2022-07-05 18:02:04.220314",639,0,"smallBiz"
"280233",108353,"2022-07-12 00:00:00","0","2022-07-05 20:01:58.301974",NULL,0,"personal"
"280277",102025,"2022-07-12 00:00:00","0","2022-07-05 20:18:19.876726",NULL,0,"personal"
"280542",108373,"2022-07-12 00:00:00","0","2022-07-05 21:54:49.462774",NULL,0,"personal"
"280593",101648,"2023-09-05 00:00:00","99000","2022-07-05 22:35:27.103702",NULL,0,"personal"
"280598",60559,"2022-08-04 00:00:00","9900","2022-07-05 22:59:35.265813",NULL,0,"personal"
"280604",107697,"2022-08-05 00:00:00","49000","2022-07-05 23:54:17.562839",NULL,0,"smallBiz"
"280673",104083,"2022-08-13 00:00:00","9900","2022-07-06 01:25:00.423222",NULL,0,"personal"
"280686",107583,"2022-07-13 00:00:00","0","2022-07-06 03:52:16.453661",NULL,0,"personal"
"280688",108389,"2022-07-13 00:00:00","0","2022-07-06 03:54:26.400726",NULL,0,"personal"
